dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,demand,id,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak
655,0,0,0,2.4,6.7,0.0,240,19,chicken,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
656,0,0,0,2.6,2.7,0.0,613,28,chicken,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
657,0,0,0,3.4,5.9,1.2,298,31,chicken,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
658,0,0,0,2.2,7.2,0.0,127,29,chicken,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
659,0,0,0,3.2,2.4,0.0,525,32,chicken,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
660,0,0,1,8.1,3.5,0.0,395,54,chicken,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
661,0,0,1,3.0,5.1,0.2,421,21,chicken,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
662,0,0,0,6.2,6.8,0.0,199,25,chicken,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
663,0,0,0,4.9,7.1,0.0,104,39,chicken,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
664,0,0,0,3.7,5.3,0.9,220,34,chicken,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
665,0,0,0,3.0,7.5,0.0,122,31,chicken,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
666,0,0,0,2.5,2.9,0.0,581,39,chicken,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
667,0,0,1,2.0,7.0,0.1,61,50,chicken,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
668,0,0,1,2.0,1.8,0.0,655,16,chicken,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
669,0,0,0,2.8,1.2,0.0,645,27,chicken,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
670,0,0,0,4.8,5.5,0.0,167,28,chicken,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
671,0,0,0,2.6,2.2,0.0,591,29,chicken,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
672,0,0,0,3.6,3.2,0.0,521,25,chicken,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
673,0,0,0,2.7,2.6,0.0,486,38,chicken,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
674,0,0,1,4.5,1.6,0.0,565,22,chicken,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
675,0,0,1,4.2,5.5,6.3,340,30,chicken,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
676,0,0,0,3.0,4.0,0.0,214,29,chicken,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
677,0,0,0,2.6,1.7,0.0,550,21,chicken,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
678,0,0,0,2.2,1.0,0.0,488,36,chicken,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
679,0,0,0,2.2,1.8,0.0,492,43,chicken,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
680,0,0,0,2.4,5.4,37.4,198,27,chicken,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
681,0,0,1,3.9,7.4,0.0,153,31,chicken,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
682,0,0,1,3.9,7.7,4.7,6,21,chicken,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
683,0,0,0,3.4,6.8,0.0,35,31,chicken,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
684,0,0,0,2.4,4.2,0.0,326,23,chicken,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
685,0,0,0,2.5,7.8,1.0,74,56,chicken,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
686,0,0,0,1.6,6.2,0.0,211,42,chicken,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
687,0,0,0,1.9,1.8,0.0,566,30,chicken,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
688,0,0,1,2.9,2.8,0.0,543,37,chicken,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
689,0,0,1,3.1,5.9,2.8,402,15,chicken,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
690,0,0,0,3.0,6.0,12.9,59,27,chicken,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
691,0,0,0,2.6,3.3,0.0,585,33,chicken,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
692,0,0,0,3.5,2.2,0.0,590,39,chicken,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
693,0,0,0,3.6,1.8,0.0,538,27,chicken,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
694,0,0,0,2.4,6.8,0.0,57,30,chicken,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
695,0,0,1,2.2,1.1,0.0,589,21,chicken,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
696,0,0,1,1.9,2.1,0.0,630,2,chicken,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
697,0,0,0,2.6,1.5,0.0,581,0,chicken,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
698,0,0,0,4.4,7.3,10.4,54,42,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
699,0,0,0,1.7,7.2,0.0,236,31,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
700,0,0,0,2.6,6.1,0.0,222,27,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
701,0,0,0,3.5,4.5,0.0,362,26,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
702,0,0,1,5.0,6.4,0.0,238,38,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
703,0,0,1,4.3,5.6,0.0,192,5,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
704,0,0,0,3.3,7.7,0.0,60,24,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
705,0,0,0,2.4,5.8,0.0,296,46,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
706,0,0,0,2.9,2.9,0.0,463,30,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
707,0,0,0,3.4,3.8,0.0,320,32,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
708,0,0,0,1.8,2.7,0.0,516,26,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
709,0,0,1,2.9,6.3,0.0,326,42,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
710,0,0,1,1.6,5.1,0.1,167,28,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
711,0,0,0,3.7,6.4,0.1,208,22,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
712,0,0,0,3.1,7.0,0.0,82,34,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
713,0,0,0,3.0,7.6,0.5,4,24,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
714,0,0,0,3.2,4.7,3.0,61,34,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
715,0,0,0,1.9,4.8,6.5,88,20,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
716,0,0,1,2.5,7.4,0.0,88,35,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
717,0,0,1,2.8,4.6,0.0,158,28,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
718,0,0,0,2.1,1.7,0.0,525,29,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
719,0,0,0,3.1,7.0,1.6,24,24,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
720,0,0,0,3.3,7.7,0.1,19,21,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
721,0,0,0,1.8,3.8,0.0,325,24,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
722,0,0,0,2.1,5.0,0.0,334,23,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
723,0,0,1,3.0,7.2,0.0,106,42,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
724,0,0,1,3.5,4.4,0.0,284,15,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
725,0,0,0,4.2,4.3,0.0,217,37,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
726,0,0,0,6.6,3.0,0.0,441,30,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
727,0,0,0,5.4,0.5,0.0,539,29,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
728,0,0,0,3.2,0.4,0.0,538,21,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
729,0,0,0,2.3,2.9,0.0,469,43,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
730,1,0,1,1.8,3.0,0.0,478,36,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
731,0,0,1,1.7,5.7,6.0,72,22,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
732,0,0,0,2.6,7.3,0.2,117,31,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
733,0,0,0,2.2,7.3,1.9,6,24,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
734,0,0,0,3.8,6.9,0.0,129,31,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
735,0,0,0,2.2,6.8,0.0,142,37,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
736,0,0,0,2.0,7.2,0.0,131,35,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
737,0,0,1,2.4,7.3,0.0,38,61,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
738,0,0,1,2.7,5.6,0.0,226,38,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
739,0,0,0,2.5,4.7,0.0,372,30,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
740,0,0,0,2.2,7.8,0.0,10,36,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
741,0,0,0,2.3,7.7,0.0,26,35,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
742,0,0,0,3.1,7.9,0.0,0,29,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
743,0,0,0,2.2,8.0,0.2,0,55,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
744,0,0,1,1.5,7.6,0.6,0,76,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
745,0,0,1,1.3,7.9,0.0,0,15,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
746,0,0,0,1.3,7.2,0.0,100,47,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
747,0,0,0,1.6,7.9,0.2,0,33,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
748,0,0,0,1.4,6.8,0.0,117,34,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
749,0,0,0,2.1,7.8,0.1,32,32,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
750,0,0,0,1.4,7.9,0.0,0,33,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
751,0,0,1,2.2,4.3,0.0,306,50,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
752,0,0,1,2.2,7.2,0.0,28,28,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
753,0,0,0,3.2,1.3,0.0,405,27,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
754,0,0,0,2.2,3.7,0.0,103,35,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
755,0,0,0,1.9,4.6,0.0,120,34,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
756,0,0,0,1.8,7.7,0.0,2,34,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
757,0,0,0,3.9,8.0,0.0,0,39,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
758,0,0,1,2.9,3.8,0.0,52,64,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
759,1,0,1,1.4,5.7,0.0,136,50,chicken,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
760,0,0,0,1.1,8.0,0.0,0,26,chicken,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
761,0,0,0,1.6,8.0,0.0,0,47,chicken,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
762,0,0,0,1.8,2.2,0.0,362,38,chicken,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
763,0,0,0,1.8,0.7,0.0,405,47,chicken,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
764,0,0,0,1.9,6.9,0.0,44,50,chicken,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
765,0,0,1,1.9,5.6,0.0,46,45,chicken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,1.9,7.7,0.1,150,6,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2,0,0,1,2.7,6.9,10.7,0,8,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3,0,0,1,1.4,8.0,0.4,0,5,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4,0,0,0,2.3,6.4,0.0,176,4,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5,0,0,0,1.7,8.0,0.0,0,4,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6,0,0,0,2.1,7.7,0.0,17,4,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
7,0,0,0,3.0,6.8,4.3,0,7,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8,0,0,0,1.6,5.6,1.3,70,3,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9,0,0,1,1.5,7.2,0.3,85,13,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10,0,0,1,2.1,4.3,0.0,244,0,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11,0,0,0,3.0,7.7,0.8,68,3,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
12,0,0,0,2.5,5.4,22.1,0,4,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13,0,0,0,2.6,7.1,0.0,86,2,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
14,0,0,0,4.4,6.0,0.0,216,5,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
15,0,0,0,1.7,2.9,0.0,252,12,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
16,0,0,1,3.6,3.5,0.0,474,5,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17,0,0,1,2.2,6.2,4.9,6,2,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18,0,0,0,2.1,6.9,0.0,89,4,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19,0,0,0,3.3,3.8,0.0,221,11,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
20,0,0,0,3.3,7.6,1.3,0,9,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,0,0,0,1.9,1.1,0.0,381,6,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
22,0,0,0,2.9,5.4,0.0,121,5,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
23,0,0,1,2.8,3.9,0.0,352,8,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24,0,0,1,5.5,5.8,4.8,326,5,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
25,0,0,0,5.5,7.0,0.0,132,7,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
26,0,0,0,3.3,3.9,0.0,232,6,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
27,0,0,0,2.0,1.5,0.0,333,10,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,0,0,0,1.5,0.0,0.0,411,7,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29,1,0,0,2.6,7.7,0.0,0,3,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
30,0,0,1,4.4,7.1,0.0,60,14,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
31,0,0,1,4.8,3.0,0.0,258,4,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
32,0,0,0,5.1,7.6,0.1,19,3,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
33,0,0,0,3.5,4.4,0.3,314,7,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
34,0,0,0,2.8,7.8,1.1,0,7,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
35,0,0,0,4.0,6.8,0.0,82,5,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
36,0,0,0,2.2,7.9,3.8,0,3,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
37,0,0,1,3.7,3.2,0.0,151,12,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
38,0,0,1,3.9,7.7,16.2,0,4,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39,0,0,0,1.5,5.2,0.0,19,10,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
40,0,0,0,2.3,2.8,0.0,244,5,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
41,0,0,0,1.4,8.0,0.0,0,7,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
42,0,0,0,2.7,7.8,0.4,0,4,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
43,0,0,0,3.8,7.7,0.0,0,7,fish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
44,0,0,1,2.9,8.0,0.0,0,10,fish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
45,0,0,1,1.9,8.0,0.0,0,1,fish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
46,0,0,0,1.2,0.1,0.0,367,5,fish,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
47,0,0,0,2.5,7.8,3.9,0,6,fish,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
48,0,0,0,2.8,7.9,1.8,0,3,fish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
49,0,0,0,2.2,8.0,0.0,0,5,fish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
